datetime,currency,impact,event,actual,forecast,previous
2011-05-20 05:00:00+00:00,EUR,2,German PPI,1,0.60,0.4
2011-05-20 06:15:00+00:00,JPY,3,BoJ Press Conference,,,
2011-05-20 10:00:00+00:00,CAD,3,Core CPI,0.2,0.20,0.7
2011-05-20 10:00:00+00:00,CAD,2,CPI,0.3,0.50,1.1
2011-05-20 11:30:00+00:00,CAD,3,Core Retail Sales,-0.1,0.80,vised From 0.7
2011-05-20 11:30:00+00:00,CAD,2,Retail Sales,0,0.90,vised From 0.4
2011-05-20 16:00:00+00:00,USD,2,U.S. Baker Hughes Oil Rig Count,954,,947
2011-05-20 18:30:00+00:00,GBP,2,CFTC GBP speculative net positions,-0.9,,18.1
2011-05-20 18:30:00+00:00,USD,2,CFTC Gold speculative net positions,164.6,,176.3
2011-05-20 18:30:00+00:00,AUD,2,CFTC AUD speculative net positions,50.9,,60.3
2011-05-20 18:30:00+00:00,JPY,2,CFTC JPY speculative net positions,15.4,,13.1
2011-05-20 18:30:00+00:00,EUR,2,CFTC EUR speculative net positions,41.6,,61.4
2011-05-20 19:30:00+00:00,USD,2,CFTC Crude Oil speculative net positions,203.1k,,211.5k
2011-05-23 04:00:00+00:00,JPY,2,BoJ Monthly Report,,,
2011-05-23 06:30:00+00:00,EUR,3,German Manufacturing PMI,58.2,61.20,62
2011-05-23 06:30:00+00:00,EUR,2,German Services PMI,54.9,57.10,56.8
2011-05-23 07:00:00+00:00,EUR,2,Manufacturing PMI,54.8,57.60,58
2011-05-23 07:00:00+00:00,EUR,2,Services PMI,55.4,56.60,56.7
2011-05-24 02:00:00+00:00,NZD,2,Inflation Expectations,3,,2.6
2011-05-24 05:00:00+00:00,EUR,3,German GDP,1.5,1.50,1.5
2011-05-24 07:00:00+00:00,EUR,2,German Business Expectations,107.4,107.00,"vised From 104.7>107.7                            """
2011-05-24 07:00:00+00:00,EUR,2,German Current Assessment,121.4,120.70,"vised From 116.3>121.0                            """
2011-05-24 07:00:00+00:00,EUR,3,German Ifo Business Climate Index,114.2,113.70,"vised From 110.4>114.2                            """
2011-05-24 08:00:00+00:00,EUR,2,Industrial New Orders,-1.8,-1.10,vised From 0.9
2011-05-24 13:00:00+00:00,USD,3,New Home Sales,323,305.00,"vised From 300K>301                               """
2011-05-24 22:50:00+00:00,JPY,2,Adjusted Trade Balance,-0.5,-0.59,"vised From 0.10T>0.00                             """
2011-05-24 22:50:00+00:00,JPY,2,Monetary Policy Meeting Minutes,,,
2011-05-25 00:30:00+00:00,AUD,2,Construction Work Done,0.7,1.40,vised From 0.8
2011-05-25 02:30:00+00:00,JPY,2,BoJ Governor Shirakawa Speaks,,,
2011-05-25 05:00:00+00:00,EUR,2,GfK German Consumer Climate,5.5,5.60,5.7
2011-05-25 07:30:00+00:00,GBP,2,BBA Mortgage Approvals,29.4,32.20,"vised From 31.7K>31.2                             """
2011-05-25 07:30:00+00:00,GBP,2,Business Investment,-7.1,2.40,0
2011-05-25 07:30:00+00:00,GBP,3,GDP,0.5,0.50,0.5
2011-05-25 11:30:00+00:00,USD,3,Core Durable Goods Orders,-1.5,0.60,vised From 1.3
2011-05-25 11:30:00+00:00,USD,2,Durable Goods Orders,-3.6,-2.00,vised From 2.5
2011-05-25 11:40:00+00:00,GBP,2,BoE MPC Member Sentance Speaks,,,
2011-05-25 13:30:00+00:00,USD,3,Crude Oil Inventories,0.6,-1.60,0
2011-05-26 00:30:00+00:00,AUD,2,Private New Capital Expenditure,3.4,2.80,vised From 1.3
2011-05-26 06:15:00+00:00,CHF,2,Employment Level,4.11,4.10,4.09
2011-05-26 08:20:00+00:00,EUR,3,ECB President Trichet Speaks,,,
2011-05-26 11:30:00+00:00,USD,3,GDP,1.8,2.20,1.8
2011-05-26 11:30:00+00:00,USD,2,GDP Price Index,1.9,1.90,1.9
2011-05-26 11:30:00+00:00,USD,2,Initial Jobless Claims,424,400.00,"vised From 409K>414                               """
2011-05-26 22:30:00+00:00,JPY,2,National Core CPI,0.6,0.60,-0.1
2011-05-26 22:30:00+00:00,JPY,2,Tokyo Core CPI,0.1,0.20,0.2
2011-05-26 22:50:00+00:00,JPY,2,Retail Sales,-4.8,-6.20,vised From -8.5
2011-05-27 05:00:00+00:00,GBP,2,Nationwide HPI,0.3,0.10,-0.2
2011-05-27 11:20:00+00:00,EUR,2,German CPI,0,0.00,0.2
2011-05-27 11:30:00+00:00,USD,2,Core PCE Price Index,0.2,0.20,0.1
2011-05-27 11:30:00+00:00,USD,2,Personal Spending,0.4,0.50,vised From 0.6
2011-05-27 12:55:00+00:00,USD,2,Michigan Consumer Sentiment,74.3,72.40,72.4
2011-05-27 13:00:00+00:00,USD,3,Pending Home Sales,-11.6,-1.00,vised From 5.1
2011-05-27 16:00:00+00:00,USD,2,U.S. Baker Hughes Oil Rig Count,958,,954
2011-05-27 18:30:00+00:00,GBP,2,CFTC GBP speculative net positions,-14.1,,-0.9
2011-05-27 18:30:00+00:00,USD,2,CFTC Gold speculative net positions,172.4,,164.6
2011-05-27 18:30:00+00:00,AUD,2,CFTC AUD speculative net positions,53,,50.9
2011-05-27 18:30:00+00:00,JPY,2,CFTC JPY speculative net positions,8,,15.4
2011-05-27 18:30:00+00:00,EUR,2,CFTC EUR speculative net positions,19.1,,41.6
2011-05-27 19:30:00+00:00,USD,2,CFTC Crude Oil speculative net positions,199.2k,,203.1k
2011-05-28 06:00:00+00:00,JPY,2,BoJ Governor Shirakawa Speaks,,,
2011-05-29 21:45:00+00:00,NZD,2,Trade Balance,1.113,603.00,"vised From 464M>578                               """
2011-05-30 00:00:00+00:00,AUD,2,HIA New Home Sales,0.2,,4.3
2011-05-30 00:30:00+00:00,AUD,2,Company Gross Operating Profits,-2,2.10,vised From -2.8
2011-05-30 11:30:00+00:00,CAD,2,Current Account,-8.9,-3.00,"vised From -11.1B>-10.3                           """
2011-05-30 11:30:00+00:00,CAD,3,GDP,0.3,0.20,vised From -0.2
2011-05-30 22:30:00+00:00,JPY,2,Household Spending,-3,-2.80,-8.5
2011-05-30 22:50:00+00:00,JPY,2,Industrial Production,1,2.20,-15.5
2011-05-31 00:00:00+00:00,NZD,2,ANZ Business Confidence,38.3,,14.2
2011-05-31 00:30:00+00:00,AUD,2,Building Approvals,-1.3,-1.80,vised From 9.1
2011-05-31 00:30:00+00:00,AUD,2,Current Account,-10.4,-10.10,"vised From -7.3B>-8.1                             """
2011-05-31 00:30:00+00:00,AUD,2,Private Sector Credit,0,0.50,0.6
2011-05-31 04:45:00+00:00,CHF,2,GDP,0.3,0.60,vised From 0.9
2011-05-31 05:00:00+00:00,EUR,2,German Retail Sales,0.6,1.70,vised From -2.1
2011-05-31 06:55:00+00:00,EUR,3,German Unemployment Change,-8,-31.00,"vised From -37K>-33                               """
2011-05-31 06:55:00+00:00,EUR,2,German Unemployment Rate,7,7.00,7.1
2011-05-31 08:00:00+00:00,EUR,3,CPI,2.7,2.80,2.8
2011-05-31 08:00:00+00:00,EUR,2,Unemployment Rate,9.9,9.90,9.9
2011-05-31 11:30:00+00:00,CAD,2,RMPI,6.8,4.30,vised From 5.7
2011-05-31 12:00:00+00:00,USD,2,S&amp;P/CS HPI Composite - 20 n.s.a.,-3.6,-3.40,vised From -3.3
2011-05-31 12:00:00+00:00,CAD,3,BoC Interest Rate Decision,1,1.00,1
2011-05-31 12:45:00+00:00,USD,2,Chicago PMI,56.6,62.50,67.6
2011-05-31 13:00:00+00:00,USD,3,CB Consumer Confidence,60.8,66.30,"vised From 65.4>66.0                              """
2011-05-31 22:30:00+00:00,AUD,2,AIG Manufacturing Index,47.7,,48.4
2011-05-31 23:30:00+00:00,JPY,2,BoJ Governor Shirakawa Speaks,,,
2011-06-01 00:30:00+00:00,AUD,3,GDP,-1.2,-0.70,vised From 0.7
2011-06-01 06:15:00+00:00,CHF,2,Retail Sales,7.5,1.90,-0.2
2011-06-01 06:30:00+00:00,CHF,2,SVME PMI,59.2,57.60,58.4
2011-06-01 06:55:00+00:00,EUR,3,German Manufacturing PMI,57.7,58.20,58.2
2011-06-01 06:55:00+00:00,EUR,2,German Services PMI,56.1,55.00,54.9
2011-06-01 07:00:00+00:00,EUR,2,Manufacturing PMI,54.6,54.80,54.8
2011-06-01 07:30:00+00:00,GBP,3,Manufacturing PMI,52.1,54.20,"vised From 54.6>54.4                              """
2011-06-01 08:00:00+00:00,GBP,2,BoE QE Total,200,,200
2011-06-01 08:00:00+00:00,GBP,2,Core Retail Sales,-1.4,,1.6
2011-06-01 08:00:00+00:00,GBP,2,Core Retail Sales,-2.3,,2.1
2011-06-01 08:00:00+00:00,GBP,2,CPI,0.2,,1
2011-06-01 08:00:00+00:00,GBP,2,Halifax House Price Index,-4.2,,-3.7
2011-06-01 08:00:00+00:00,GBP,2,Nationwide HPI,-1.2,,-1.3
2011-06-01 08:00:00+00:00,GBP,2,Retail Sales,0.2,,2.8
2011-06-01 08:00:00+00:00,GBP,2,Trade Balance Non-EU,-4.05,,-4.76
2011-06-01 08:00:00+00:00,USD,2,10-Year Note Auction,3.13,,3.63
2011-06-01 08:00:00+00:00,USD,2,Building Permits,8.7,,-4
2011-06-01 08:00:00+00:00,USD,2,Core CPI,1.5,,1.3
2011-06-01 08:00:00+00:00,USD,2,Core PCE Price Index,1.4,,1.3
2011-06-01 08:00:00+00:00,USD,2,Existing Home Sales,-0.7,,-2.1
2011-06-01 08:00:00+00:00,USD,2,Export Price Index,0.4,,0.8
2011-06-01 08:00:00+00:00,USD,2,Housing Starts,1.3,,-7.7
2011-06-01 08:00:00+00:00,USD,2,ISM Manufacturing Employment,57.5,,59.7
2011-06-01 08:00:00+00:00,USD,2,ISM Non-Manufacturing Employment,54.7,,53.9
2011-06-01 08:00:00+00:00,USD,3,JOLTs Job Openings,3.03,,3.1
2011-06-01 08:00:00+00:00,USD,2,Michigan Consumer Expectations,67.4,,61.6
2011-06-01 08:00:00+00:00,USD,2,New Home Sales,-1.6,,3.3
2011-06-01 08:00:00+00:00,USD,2,Philly Fed Employment,23.1,,11.5
2011-06-01 08:00:00+00:00,CAD,2,Core CPI,1.8,,1.6
2011-06-01 08:00:00+00:00,CHF,2,KOF Leading Indicators,99,,100
2011-06-01 08:00:00+00:00,CHF,2,Unemployment Rate n.s.a.,2.7,,2.9
2011-06-01 08:00:00+00:00,EUR,2,German ZEW Current Conditions,91.5,,87.1
2011-06-01 08:00:00+00:00,AUD,2,Full Employment Change,-42.1,,-59.2
2011-06-01 08:00:00+00:00,JPY,2,Current Account n.s.a.,0.65,,0.5
2011-06-01 08:00:00+00:00,JPY,2,Exports,-10.3,,-12.4
2011-06-01 08:00:00+00:00,JPY,2,Household Spending,-0.8,,1.1
2011-06-01 08:00:00+00:00,JPY,2,Jobs/applications ratio,0.61,,0.62
2011-06-01 08:00:00+00:00,JPY,2,Trade Balance,-860.7,,-477.7
2011-06-01 08:00:00+00:00,CNY,2,CPI,0.1,,0.1
2011-06-01 08:00:00+00:00,CNY,2,Exports,19.3,,29.8
2011-06-01 08:00:00+00:00,CNY,2,Imports,28.4,,21.8
2011-06-01 08:00:00+00:00,CNY,3,Manufacturing PMI,52,,52.9
2011-06-01 08:00:00+00:00,CNY,2,New Loans,551.6,,739.6
2011-06-01 08:00:00+00:00,CNY,2,Non-Manufacturing PMI,58.7,,58.2
2011-06-01 08:00:00+00:00,CNY,2,PBoC Deposit Rate,3.25,,3.24
2011-06-01 08:00:00+00:00,CNY,2,PBoC Reserve Requirement Ratio,20.73,,20.15
2011-06-01 08:00:00+00:00,NZD,2,Electronic Card Retail Sales,-1.3,,1.9
2011-06-01 08:00:00+00:00,NZD,2,Trade Balance,1020,,1.240.00
2011-06-01 08:00:00+00:00,EUR,2,CPI,0,,0.6
2011-06-01 11:15:00+00:00,USD,3,ADP Nonfarm Employment Change,38,178.00,"vised From 179K>177                               """
2011-06-01 12:00:00+00:00,EUR,3,ECB President Trichet Speaks,,,
2011-06-01 13:00:00+00:00,USD,3,ISM Manufacturing PMI,53.5,57.50,60.4
2011-06-01 13:00:00+00:00,USD,2,Treasury Secretary Geithner Speaks,,,
2011-06-01 19:00:00+00:00,NZD,2,GlobalDairyTrade Price Index,1.7,,-2.2
2011-06-01 22:50:00+00:00,JPY,2,Capital Spending,3.3,3.20,3.8
2011-06-02 00:30:00+00:00,AUD,3,Retail Sales,1.1,0.40,vised From -0.5
2011-06-02 00:30:00+00:00,AUD,2,Trade Balance,1.6,2.13,"vised From 1.74B>1.69                             """
2011-06-02 07:30:00+00:00,GBP,3,Construction PMI,54,53.50,53.3
2011-06-02 08:15:00+00:00,EUR,3,ECB President Trichet Speaks,,,
2011-06-02 11:30:00+00:00,USD,2,Initial Jobless Claims,422,420.00,"vised From 424K>428                               """
2011-06-02 11:30:00+00:00,USD,2,Nonfarm Productivity,1.8,1.80,1.6
2011-06-02 11:30:00+00:00,USD,2,Unit Labor Costs,0.7,0.80,1
2011-06-02 13:00:00+00:00,USD,2,Factory Orders,-1.2,-0.60,vised From 3.0
2011-06-02 14:00:00+00:00,USD,3,Crude Oil Inventories,2.9,-1.80,0.6
2011-06-02 21:45:00+00:00,NZD,2,Building Consents,-1.6,,vised From 2.2
2011-06-03 07:00:00+00:00,EUR,2,Services PMI,56,55.40,55.4
2011-06-03 07:30:00+00:00,GBP,3,Services PMI,53.8,54.20,54.3
2011-06-03 11:30:00+00:00,USD,2,Average Hourly Earnings,0.3,0.20,0.1
2011-06-03 11:30:00+00:00,USD,3,Nonfarm Payrolls,54,169.00,"vised From 244K>232                               """
2011-06-03 11:30:00+00:00,USD,2,Private Nonfarm Payrolls,83,180.00,"vised From 268K>251                               """
2011-06-03 11:30:00+00:00,USD,3,Unemployment Rate,9.1,9.00,9
2011-06-03 13:00:00+00:00,USD,3,ISM Non-Manufacturing PMI,54.6,54.00,52.8
2011-06-03 16:00:00+00:00,USD,2,U.S. Baker Hughes Oil Rig Count,959,,958
2011-06-03 18:30:00+00:00,GBP,2,CFTC GBP speculative net positions,-1.8,,-14.1
2011-06-03 18:30:00+00:00,USD,2,CFTC Gold speculative net positions,191.8,,172.4
2011-06-03 18:30:00+00:00,AUD,2,CFTC AUD speculative net positions,60,,53
2011-06-03 18:30:00+00:00,JPY,2,CFTC JPY speculative net positions,-1.6,,8
2011-06-03 18:30:00+00:00,EUR,2,CFTC EUR speculative net positions,22,,19.1
2011-06-03 19:30:00+00:00,USD,2,CFTC Crude Oil speculative net positions,191.1k,,199.2k
2011-06-06 11:30:00+00:00,CAD,2,Building Permits,-21.1,-7.00,vised From 17.2
2011-06-06 13:00:00+00:00,CAD,3,Ivey PMI,65.5,60.00,57.8
2011-06-06 16:15:00+00:00,USD,2,Treasury Secretary Geithner Speaks,,,
2011-06-06 20:30:00+00:00,USD,2,FOMC Member Fisher Speaks,,,
2011-06-06 22:01:00+00:00,GBP,2,BRC Retail Sales Monitor,-2.1,2.00,5.2
2011-06-07 03:30:00+00:00,AUD,3,RBA Interest Rate Decision,4.75,4.75,4.75
2011-06-07 03:30:00+00:00,AUD,3,RBA Rate Statement,,,
2011-06-07 06:00:00+00:00,GBP,2,Halifax House Price Index,0.1,0.40,-1.4
2011-06-07 06:15:00+00:00,CHF,2,CPI,0,-0.10,0.1
2011-06-07 08:00:00+00:00,EUR,2,Retail Sales,0.9,0.30,vised From -1.0
2011-06-07 09:00:00+00:00,EUR,2,German Factory Orders,2.8,2.00,vised From -4.0
2011-06-07 18:45:00+00:00,USD,3,Fed Chairman Bernanke Speaks,,,
2011-06-07 22:50:00+00:00,JPY,2,Adjusted Current Account,0.55,0.28,0.75
2011-06-08 00:30:00+00:00,AUD,2,Home Loans,4.8,2.30,vised From -1.5
2011-06-08 04:45:00+00:00,CHF,2,Unemployment Rate s.a.,3,3.00,3.1
2011-06-08 05:00:00+00:00,EUR,2,German Trade Balance,12,14.00,"vised From 15.2B>15.1                             """
2011-06-08 08:00:00+00:00,EUR,2,GDP,0.8,0.80,0.8
2011-06-08 09:00:00+00:00,EUR,2,German Industrial Production,-0.6,0.20,vised From 0.7
2011-06-08 11:15:00+00:00,CAD,2,Housing Starts,184,185.00,179
2011-06-08 13:30:00+00:00,USD,3,Crude Oil Inventories,-4.8,-1.50,2.9
2011-06-08 17:00:00+00:00,USD,2,Beige Book,,,
2011-06-08 20:00:00+00:00,NZD,3,RBNZ Interest Rate Decision,2.5,2.50,2.5
2011-06-08 20:00:00+00:00,NZD,2,RBNZ Monetary Policy Statement,,,
2011-06-08 20:00:00+00:00,NZD,3,RBNZ Rate Statement,,,
2011-06-08 22:50:00+00:00,JPY,3,GDP,-0.9,-0.80,-0.9
2011-06-09 00:30:00+00:00,AUD,3,Employment Change,7.8,25.60,"vised From -22.1K>-29.4                           """
2011-06-09 00:30:00+00:00,AUD,2,Unemployment Rate,4.9,4.90,4.9
2011-06-09 07:30:00+00:00,GBP,2,Trade Balance,-7.4,-7.50,-7.7
2011-06-09 10:00:00+00:00,GBP,3,BoE Interest Rate Decision,0.5,0.50,0.5
2011-06-09 10:45:00+00:00,EUR,3,ECB Interest Rate Decision,1.25,1.25,1.25
2011-06-09 11:30:00+00:00,USD,2,Initial Jobless Claims,427,423.00,"vised From 422K>426                               """
2011-06-09 11:30:00+00:00,USD,2,Trade Balance,-43.7,-48.80,"vised From -48.2B>-46.8                           """
2011-06-09 11:30:00+00:00,CAD,2,New Housing Price Index,0.3,0.60,0
2011-06-09 11:30:00+00:00,CAD,2,Trade Balance,-0.9,0.50,"vised From 0.6B>-0.4                              """
2011-06-09 11:30:00+00:00,EUR,3,ECB Press Conference,,,
2011-06-09 22:50:00+00:00,JPY,2,Tertiary Industry Activity Index,2.6,2.70,vised From -6.0
2011-06-10 02:00:00+00:00,CNY,2,Trade Balance (USD),13.1,19.80,11.4
2011-06-10 05:00:00+00:00,EUR,2,German CPI,0,0.00,0
2011-06-10 05:50:00+00:00,EUR,3,ECB President Trichet Speaks,,,
2011-06-10 07:30:00+00:00,GBP,2,Industrial Production,-1.7,0.00,vised From 0.3
2011-06-10 07:30:00+00:00,GBP,3,Manufacturing Production,-1.5,-0.10,0.2
2011-06-10 07:30:00+00:00,GBP,2,PPI Input,-2,-1.00,vised From 2.6
2011-06-10 10:00:00+00:00,CAD,3,Employment Change,22.3,20.00,58.3
2011-06-10 10:00:00+00:00,CAD,2,Unemployment Rate,7.4,7.60,7.6
2011-06-10 11:30:00+00:00,USD,2,Import Price Index,0.2,-0.70,vised From 2.2
2011-06-10 11:30:00+00:00,CAD,2,Labor Productivity,0.4,0.50,vised From 0.5
2011-06-10 13:00:00+00:00,GBP,2,NIESR GDP Estimate,0.4,,vised From 0.3
2011-06-10 16:00:00+00:00,USD,2,U.S. Baker Hughes Oil Rig Count,969,,959
2011-06-10 17:00:00+00:00,USD,2,Federal Budget Balance,-57.6,-125.00,"vised From -40.5B>-40.4                           """
2011-06-10 18:30:00+00:00,GBP,2,CFTC GBP speculative net positions,-1.8,,-1.8
2011-06-10 18:30:00+00:00,USD,2,CFTC Gold speculative net positions,198.7,,191.8
2011-06-10 18:30:00+00:00,AUD,2,CFTC AUD speculative net positions,65.2,,60
2011-06-10 18:30:00+00:00,JPY,2,CFTC JPY speculative net positions,17.6,,-1.6
2011-06-10 18:30:00+00:00,EUR,2,CFTC EUR speculative net positions,51.8,,22
2011-06-10 19:30:00+00:00,USD,2,CFTC Crude Oil speculative net positions,176.1k,,191.1k
2011-06-13 12:00:00+00:00,EUR,3,ECB President Trichet Speaks,,,
2011-06-13 22:00:00+00:00,USD,2,FOMC Member Fisher Speaks,,,
2011-06-13 22:01:00+00:00,GBP,2,RICS House Price Balance,-28,-20.00,-21
2011-06-13 22:50:00+00:00,JPY,2,BSI Large Manufacturing Conditions,-23.3,-2.10,-3.2
2011-06-14 00:30:00+00:00,AUD,2,NAB Business Confidence,6,,7
2011-06-14 01:00:00+00:00,CNY,2,CPI,5.5,5.50,5.3
2011-06-14 01:00:00+00:00,CNY,2,Fixed Asset Investment,25.8,25.30,25.4
2011-06-14 01:00:00+00:00,CNY,3,Industrial Production,13.3,13.10,13.4
2011-06-14 01:00:00+00:00,CNY,2,PPI,6.8,6.50,6.8
2011-06-14 02:45:00+00:00,JPY,2,BoJ Interest Rate Decision,0.1,0.10,0.1
2011-06-14 03:30:00+00:00,JPY,2,Industrial Production,1.6,1.00,1
2011-06-14 06:15:00+00:00,JPY,3,BoJ Press Conference,,,
2011-06-14 07:30:00+00:00,GBP,3,CPI,4.5,4.50,4.5
2011-06-14 11:30:00+00:00,USD,2,Core PPI,0.2,0.20,0.3
2011-06-14 11:30:00+00:00,USD,3,Core Retail Sales,0.3,0.20,vised From 0.6
2011-06-14 11:30:00+00:00,USD,3,PPI,0.2,0.10,0.8
2011-06-14 11:30:00+00:00,USD,3,Retail Sales,-0.2,-0.70,vised From 0.5
2011-06-14 13:00:00+00:00,USD,2,Business Inventories,0.8,0.90,vised From 1.0
2011-06-14 17:30:00+00:00,USD,3,Fed Chairman Bernanke Speaks,,,
2011-06-14 21:45:00+00:00,NZD,2,Core Retail Sales,0.7,0.70,0
2011-06-14 21:45:00+00:00,NZD,2,Retail Sales,0.9,0.90,-0.4
2011-06-14 22:01:00+00:00,GBP,2,Nationwide Consumer Confidence,55,41.00,"vised From 43>44                                  """
2011-06-14 23:30:00+00:00,AUD,2,Westpac Consumer Sentiment,-2.6,,-1.3
2011-06-15 01:00:00+00:00,AUD,2,RBA Governor Stevens Speaks,,,
2011-06-15 04:00:00+00:00,JPY,2,BoJ Monthly Report,,,
2011-06-15 06:15:00+00:00,CHF,2,PPI,-0.2,0.10,0.3
2011-06-15 07:30:00+00:00,GBP,3,Average Earnings Index +Bonus,1.8,2.10,vised From 2.3
2011-06-15 07:30:00+00:00,GBP,3,Claimant Count Change,19.6,6.50,"vised From 12.4K>16.9                             """
2011-06-15 07:30:00+00:00,GBP,2,Unemployment Rate,7.7,7.70,7.7
2011-06-15 08:00:00+00:00,EUR,2,Industrial Production,0.2,-0.20,vised From -0.2
2011-06-15 11:30:00+00:00,USD,3,Core CPI,0.3,0.20,0.2
2011-06-15 11:30:00+00:00,USD,2,CPI,0.2,0.10,0.4
2011-06-15 11:30:00+00:00,USD,2,NY Empire State Manufacturing Index,-7.8,13.00,11.9
2011-06-15 11:30:00+00:00,CAD,2,Manufacturing Sales,-1.3,-1.30,1.9
2011-06-15 12:00:00+00:00,USD,2,TIC Net Long-Term Transactions,30.6,36.00,24
2011-06-15 12:15:00+00:00,USD,2,Industrial Production,0.1,0.20,0
2011-06-15 13:30:00+00:00,USD,3,Crude Oil Inventories,-3.4,-1.50,-4.8
2011-06-15 18:45:00+00:00,GBP,3,BoE Gov King Speaks,,,
2011-06-15 18:50:00+00:00,CAD,2,BoC Gov Carney Speaks,,,
2011-06-15 19:00:00+00:00,NZD,2,GlobalDairyTrade Price Index,-0.8,,1.7
2011-06-15 21:00:00+00:00,NZD,2,Westpac Consumer Sentiment,112,,97.9
2011-06-15 21:30:00+00:00,NZD,2,Business NZ PMI,54.7,,"vised From 51.5>52.0                              """
2011-06-16 06:15:00+00:00,CHF,2,Industrial Production,-9.2,-7.80,vised From 7.4
2011-06-16 06:30:00+00:00,CHF,3,SNB Interest Rate Decision,0.25,0.25,0.25
2011-06-16 07:00:00+00:00,EUR,2,ECB Economic Bulletin,,,
2011-06-16 07:30:00+00:00,GBP,3,Retail Sales,-1.4,-0.50,1.1
2011-06-16 08:00:00+00:00,EUR,2,Core CPI,1.5,1.60,1.6
2011-06-16 08:00:00+00:00,EUR,3,CPI,2.7,2.70,2.7
2011-06-16 11:30:00+00:00,USD,3,Building Permits,0.61,0.55,"vised From 0.550M>0.560                           """
2011-06-16 11:30:00+00:00,USD,2,Current Account,-119,-130.00,"vised From -113.0B>-112.0                         """
2011-06-16 11:30:00+00:00,USD,2,Housing Starts,0.56,0.54,"vised From 0.520M>0.540                           """
2011-06-16 11:30:00+00:00,USD,2,Initial Jobless Claims,414,420.00,"vised From 427K>430                               """
2011-06-16 11:30:00+00:00,CAD,2,Foreign Securities Purchases,8.22,5.45,"vised From 6.34B>6.44                             """
2011-06-16 13:00:00+00:00,USD,3,Philadelphia Fed Manufacturing Index,-7.7,7.00,3.9
2011-06-16 16:10:00+00:00,USD,2,FOMC Member Fisher Speaks,,,
2011-06-16 22:50:00+00:00,JPY,2,Monetary Policy Meeting Minutes,,,
2011-06-16 23:00:00+00:00,EUR,3,ECB President Trichet Speaks,,,
2011-06-17 08:00:00+00:00,EUR,2,Trade Balance,-2.9,-2.70,"vised From -0.9B>-2.2                             """
2011-06-17 11:30:00+00:00,CAD,2,Wholesale Sales,-0.1,-0.30,vised From 0.1
2011-06-17 12:55:00+00:00,USD,2,Michigan Consumer Sentiment,71.8,74.00,74.3
2011-06-17 16:00:00+00:00,USD,2,U.S. Baker Hughes Oil Rig Count,984,,969
2011-06-17 18:30:00+00:00,GBP,2,CFTC GBP speculative net positions,11.2,,-1.8
2011-06-17 18:30:00+00:00,USD,2,CFTC Gold speculative net positions,191.7,,198.7
2011-06-17 18:30:00+00:00,AUD,2,CFTC AUD speculative net positions,67.7,,65.2
2011-06-17 18:30:00+00:00,JPY,2,CFTC JPY speculative net positions,24.8,,17.6
2011-06-17 18:30:00+00:00,EUR,2,CFTC EUR speculative net positions,49.9,,51.8
2011-06-17 19:30:00+00:00,USD,2,CFTC Crude Oil speculative net positions,166.4k,,176.1k
2011-06-19 08:00:00+00:00,EUR,3,ECB President Trichet Speaks,,,
2011-06-19 22:50:00+00:00,JPY,2,Adjusted Trade Balance,-0.47,-0.54,"vised From -0.50T>-0.47                           """
2011-06-20 05:00:00+00:00,EUR,2,German PPI,0,0.20,1
2011-06-20 16:00:00+00:00,CAD,2,BoC Gov Carney Speaks,,,
2011-06-21 00:30:00+00:00,AUD,3,RBA Meeting Minutes,,,
2011-06-21 08:00:00+00:00,EUR,3,German ZEW Economic Sentiment,-9,-3.00,3.1
2011-06-21 08:00:00+00:00,EUR,2,ZEW Economic Sentiment,-5.9,6.10,13.6
2011-06-21 09:00:00+00:00,GBP,2,CBI Industrial Trends Orders,1,-5.00,-2
2011-06-21 11:30:00+00:00,CAD,3,Core Retail Sales,0,0.60,vised From -0.1
2011-06-21 11:30:00+00:00,CAD,2,Leading Indicators,1,0.50,vised From 0.8
2011-06-21 11:30:00+00:00,CAD,2,Retail Sales,0.3,0.40,vised From 0.0
2011-06-21 13:00:00+00:00,USD,3,Existing Home Sales,4.81,4.78,"vised From 5.05M>5.00                             """
2011-06-21 21:45:00+00:00,NZD,2,Current Account,-0.1,-3.90,"vised From -3.52B>-3.63                           """
2011-06-22 07:30:00+00:00,GBP,3,BoE MPC Meeting Minutes,,,
2011-06-22 08:00:00+00:00,EUR,2,Industrial New Orders,0.7,1.00,vised From -1.8
2011-06-22 13:30:00+00:00,USD,3,Crude Oil Inventories,-1.7,-1.60,-3.4
2011-06-22 15:30:00+00:00,USD,3,FOMC Statement,,,
2011-06-22 15:30:00+00:00,USD,3,Fed Interest Rate Decision,0.25,0.25,0.25
2011-06-22 17:15:00+00:00,USD,3,Fed Chairman Bernanke Speaks,,,
2011-06-23 06:30:00+00:00,EUR,3,German Manufacturing PMI,54.9,57.00,57.7
2011-06-23 06:30:00+00:00,EUR,2,German Services PMI,58.3,55.70,56.1
2011-06-23 07:00:00+00:00,EUR,2,Manufacturing PMI,52,53.80,54.6
2011-06-23 07:00:00+00:00,EUR,2,Services PMI,54.2,55.30,56
2011-06-23 07:30:00+00:00,GBP,2,BBA Mortgage Approvals,30.5,30.00,"vised From 29.4K>29.7                             """
2011-06-23 11:30:00+00:00,USD,2,Initial Jobless Claims,429,410.00,"vised From 414K>420                               """
